Project Name,Package Name,Class Name,Class Type,Class Visibility,Is Abstract,Is Static,Is Final,Is Interface,Extends,Implements,Children,Fields,Methods,Overrides,Static Methods,final Methods , Abstract Methods, Association, Aggregation, Delegation, Composition, Instantiation
JHotDraw,CH.ifa.draw.applet,DrawApplet,1,1,0,0,0,false,Applet ,DrawingEditor PaletteListener ,0 ,fDrawing: Drawing fTool: Tool fView: StandardDrawingView fDefaultToolButton: ToolButton fSelectedToolButton: ToolButton fSimpleUpdate: boolean fUpdateButton: Button fFrameColor: Choice fFillColor: Choice fArrowChoice: Choice fFontChoice: Choice fSleeper: Thread fIconkit: Iconkit fgUntitled: String fgDrawPath: String IMAGES: String ,init{ Params :  Returns : void} createAttributesPanel{ Params :  Returns : Panel} createAttributeChoices{ Params : Panel Returns : void} createColorChoice{ Params : String Returns : Choice} createFontChoice{ Params :  Returns : Choice} createButtonPanel{ Params :  Returns : Panel} createButtons{ Params : Panel Returns : void} itemStateChanged{ Params : ItemEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} createToolPalette{ Params :  Returns : Panel} createTools{ Params : Panel Returns : void} createSelectionTool{ Params :  Returns : Tool} createToolButton{ Params : String,String,Tool Returns : ToolButton} createDrawing{ Params :  Returns : Drawing} createDrawingView{ Params :  Returns : StandardDrawingView} paletteUserSelected{ Params : PaletteButton Returns : void} paletteUserOver{ Params : PaletteButton,boolean Returns : void} drawing{ Params :  Returns : Drawing} tool{ Params :  Returns : Tool} view{ Params :  Returns : DrawingView} toolDone{ Params :  Returns : void} selectionChanged{ Params : DrawingView Returns : void} initDrawing{ Params :  Returns : void} setTool{ Params : Tool,String Returns : void} setSelected{ Params : ToolButton Returns : void} loadDrawing{ Params : String Returns : void} readDrawing{ Params : String Returns : void} readFromStorableInput{ Params : String Returns : void} readFromObjectInput{ Params : String Returns : void} guessType{ Params : String Returns : String} setupAttributes{ Params :  Returns : void} setSimpleDisplayUpdate{ Params :  Returns : void} setBufferedDisplayUpdate{ Params :  Returns : void} showHelp{ Params :  Returns : void} startSleeper{ Params :  Returns : void} stopSleeper{ Params :  Returns : void} ,,,,,DrawingEditor PaletteListener ,,,,Iconkit BorderLayout Panel PaletteLayout Point Label Label Label CommandChoice ChangeAttributeCommand Integer ChangeAttributeCommand Integer ChangeAttributeCommand Integer ChangeAttributeCommand Integer Label CommandChoice ChangeAttributeCommand CommandChoice ChangeAttributeCommand Panel PaletteLayout Point Filler Choice StringTokenizer Label ItemListener Filler CommandButton DeleteCommand CommandButton DuplicateCommand CommandButton GroupCommand CommandButton UngroupCommand Button ActionListener Button ActionListener Panel PaletteLayout Point SelectionTool ToolButton StandardDrawing StandardDrawingView URL StorableInput URL ObjectInputStream SimpleUpdateStrategy BufferedUpdateStrategy URL SleeperThread 
JHotDraw,CH.ifa.draw.applet,SleeperThread,1,0,0,0,0,false,Thread ,0 ,0 ,fApplet: Applet ,run{ Params :  Returns : void} ,,,,,,,,,
JHotDraw,CH.ifa.draw.application,DrawApplication,1,1,0,0,0,false,Frame ,DrawingEditor PaletteListener ,0 ,fDrawing: Drawing fTool: Tool fIconkit: Iconkit fStatusLine: TextField fView: StandardDrawingView fDefaultToolButton: ToolButton fSelectedToolButton: ToolButton fDrawingFilename: String fgUntitled: String fgDrawPath: String IMAGES: String FILE_MENU: int EDIT_MENU: int ALIGNMENT_MENU: int ATTRIBUTES_MENU: int ,open{ Params :  Returns : void} addListeners{ Params :  Returns : void} windowClosing{ Params : WindowEvent Returns : void} initDrawing{ Params :  Returns : void} createMenus{ Params : MenuBar Returns : void} createFileMenu{ Params :  Returns : Menu} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} createEditMenu{ Params :  Returns : Menu} createAlignmentMenu{ Params :  Returns : Menu} createDebugMenu{ Params :  Returns : Menu} actionPerformed{ Params : ActionEvent Returns : void} actionPerformed{ Params : ActionEvent Returns : void} createAttributesMenu{ Params :  Returns : Menu} createColorMenu{ Params : String,String Returns : Menu} createArrowMenu{ Params :  Returns : Menu} createFontMenu{ Params :  Returns : Menu} createFontStyleMenu{ Params :  Returns : Menu} createFontSizeMenu{ Params :  Returns : Menu} createToolPalette{ Params :  Returns : Panel} createTools{ Params : Panel Returns : void} createSelectionTool{ Params :  Returns : Tool} createToolButton{ Params : String,String,Tool Returns : ToolButton} createDrawingView{ Params :  Returns : StandardDrawingView} getDrawingViewSize{ Params :  Returns : Dimension} createDrawing{ Params :  Returns : Drawing} createContents{ Params : StandardDrawingView Returns : Component} setDrawing{ Params : Drawing Returns : void} defaultSize{ Params :  Returns : Dimension} createStatusLine{ Params :  Returns : TextField} paletteUserSelected{ Params : PaletteButton Returns : void} paletteUserOver{ Params : PaletteButton,boolean Returns : void} drawing{ Params :  Returns : Drawing} tool{ Params :  Returns : Tool} view{ Params :  Returns : DrawingView} toolDone{ Params :  Returns : void} selectionChanged{ Params : DrawingView Returns : void} showStatus{ Params : String Returns : void} setTool{ Params : Tool,String Returns : void} setSelected{ Params : ToolButton Returns : void} exit{ Params :  Returns : void} destroy{ Params :  Returns : void} promptNew{ Params :  Returns : void} promptOpen{ Params :  Returns : void} promptSaveAs{ Params :  Returns : void} promptSaveAsSerialized{ Params :  Returns : void} print{ Params :  Returns : void} getSavePath{ Params : String Returns : String} stripTrailingAsterisks{ Params : String Returns : String} saveAsStorableOutput{ Params : String Returns : void} saveAsObjectOutput{ Params : String Returns : void} loadDrawing{ Params : String Returns : void} readFromStorableInput{ Params : String Returns : void} readFromObjectInput{ Params : String Returns : void} guessType{ Params : String Returns : String} ,,,,,DrawingEditor PaletteListener ,,,,Iconkit BorderLayout MenuBar WindowAdapter Menu MenuItem MenuShortcut ActionListener MenuItem MenuShortcut ActionListener MenuItem MenuShortcut ActionListener MenuItem ActionListener MenuItem MenuShortcut ActionListener MenuItem ActionListener CommandMenu CutCommand MenuShortcut CopyCommand MenuShortcut PasteCommand MenuShortcut DuplicateCommand MenuShortcut DeleteCommand GroupCommand UngroupCommand SendToBackCommand BringToFrontCommand CommandMenu ToggleGridCommand Point AlignCommand AlignCommand AlignCommand AlignCommand AlignCommand AlignCommand Menu MenuItem ActionListener SimpleUpdateStrategy MenuItem ActionListener BufferedUpdateStrategy Menu CommandMenu ChangeAttributeCommand CommandMenu ChangeAttributeCommand Integer ChangeAttributeCommand Integer ChangeAttributeCommand Integer ChangeAttributeCommand Integer CommandMenu ChangeAttributeCommand CommandMenu ChangeAttributeCommand Integer ChangeAttributeCommand Integer ChangeAttributeCommand Integer CommandMenu ChangeAttributeCommand Integer Panel PaletteLayout Point SelectionTool ToolButton StandardDrawingView Dimension StandardDrawing ScrollPane Dimension TextField FileDialog FileDialog FileOutputStream StorableOutput FileOutputStream ObjectOutputStream FileInputStream StorableInput FileInputStream ObjectInputStream 
JHotDraw,CH.ifa.draw.contrib,ChopPolygonConnector,1,1,0,0,0,false,ChopBoxConnector ,0 ,0 ,serialVersionUID: long ,chop{ Params : Figure,Point Returns : Point} ,,,,,,,,,
JHotDraw,CH.ifa.draw.contrib,DiamondFigure,1,1,0,0,0,false,RectangleFigure ,0 ,0 ,,polygon{ Params :  Returns : Polygon} draw{ Params : Graphics Returns : void} connectionInsets{ Params :  Returns : Insets} containsPoint{ Params : int,int Returns : boolean} ,,,,,,,,,Point Point Polygon Insets 
JHotDraw,CH.ifa.draw.contrib,PolygonFigure,1,1,0,0,0,false,AttributeFigure ,0 ,0 ,TOO_CLOSE: int serialVersionUID: long polygonFigureSerializedDataVersion: int fPoly: Polygon ,displayBox{ Params :  Returns : Rectangle} isEmpty{ Params :  Returns : boolean} handles{ Params :  Returns : Vector} basicDisplayBox{ Params : Point,Point Returns : void} getPolygon{ Params :  Returns : Polygon} center{ Params :  Returns : Point} points{ Params :  Returns : Enumeration} pointCount{ Params :  Returns : int} basicMoveBy{ Params : int,int Returns : void} drawBackground{ Params : Graphics Returns : void} drawFrame{ Params : Graphics Returns : void} containsPoint{ Params : int,int Returns : boolean} connectorAt{ Params : int,int Returns : Connector} addPoint{ Params : int,int Returns : void} setPointAt{ Params : Point,int Returns : void} insertPointAt{ Params : Point,int Returns : void} removePointAt{ Params : int Returns : void} scaleRotate{ Params : Point,Polygon,Point Returns : void} smoothPoints{ Params :  Returns : void} splitSegment{ Params : int,int Returns : int} pointAt{ Params : int Returns : Point} outermostPoint{ Params :  Returns : Point} findSegment{ Params : int,int Returns : int} chop{ Params : Point Returns : Point} write{ Params : StorableOutput Returns : void} read{ Params : StorableInput Returns : void} locator{ Params : int Returns : Locator} locate{ Params : Figure Returns : Point} distanceFromLine{ Params : int,int,int,int,int,int Returns : double} bounds{ Params : Polygon Returns : Rectangle} center{ Params : Polygon Returns : Point} chop{ Params : Polygon,Point Returns : Point} ,,locator distanceFromLine bounds center chop ,,,,,,,Polygon Polygon Vector PolygonHandle PolygonScaleHandle Point Polygon Vector Point ChopPolygonConnector Polygon Polygon Polygon Polygon Point Point Point Polygon AbstractLocator Point Rectangle Point Point 
JHotDraw,CH.ifa.draw.contrib,PolygonHandle,1,1,0,0,0,false,AbstractHandle ,0 ,0 ,fIndex: int fLocator: Locator ,invokeStep{ Params : int,int,int,int,DrawingView Returns : void} invokeEnd{ Params : int,int,int,int,DrawingView Returns : void} locate{ Params :  Returns : Point} myOwner{ Params :  Returns : PolygonFigure} ,,,,,,Locator ,,Locator ,Point 
JHotDraw,CH.ifa.draw.contrib,PolygonScaleHandle,1,0,0,0,0,false,AbstractHandle ,0 ,0 ,fOrigin: Point fCurrent: Point fOrigPoly: Polygon ,invokeStart{ Params : int,int,Drawing Returns : void} invokeStep{ Params : int,int,Drawing Returns : void} invokeEnd{ Params : int,int,Drawing Returns : void} locate{ Params :  Returns : Point} getOrigin{ Params :  Returns : Point} draw{ Params : Graphics Returns : void} ,,,,,,Polygon ,,Polygon ,Point Point Point Point Point 
JHotDraw,CH.ifa.draw.contrib,PolygonTool,1,1,0,0,0,false,AbstractTool ,0 ,0 ,fPolygon: PolygonFigure fLastX: int ,activate{ Params :  Returns : void} deactivate{ Params :  Returns : void} addPoint{ Params : int,int Returns : void} mouseDown{ Params : MouseEvent,int,int Returns : void} mouseMove{ Params : MouseEvent,int,int Returns : void} mouseDrag{ Params : MouseEvent,int,int Returns : void} mouseUp{ Params : MouseEvent,int,int Returns : void} ,,,,,,int int ,,int int ,PolygonFigure Point 
JHotDraw,CH.ifa.draw.contrib,TriangleFigure,1,1,0,0,0,false,RectangleFigure ,0 ,0 ,rotations: double fRotation: int ,handles{ Params :  Returns : Vector} rotate{ Params : double Returns : void} polygon{ Params :  Returns : Polygon} draw{ Params : Graphics Returns : void} connectionInsets{ Params :  Returns : Insets} containsPoint{ Params : int,int Returns : boolean} center{ Params :  Returns : Point} chop{ Params : Point Returns : Point} clone{ Params :  Returns : Object} write{ Params : StorableOutput Returns : void} read{ Params : StorableInput Returns : void} ,,,,,,,,,Point Point TriangleRotationHandle Polygon Insets Insets Insets Insets Insets Insets Insets Insets 
