Project Name,Package Name,Class Name,Class Type,Class Visibility,Is Abstract,Is Static,Is Final,Is Interface,Extends,Implements,Children,Fields,Methods,Overrides,Static Methods,final Methods , Abstract Methods, Association, Aggregation, Delegation, Composition, Instantiation
MapperXML,com.taursys.model,ModelException,1,1,0,0,0,false,ChainedException ,0 ,0 ,REASON_OFFSET: int REASON_MODEL_IS_WRONG_CLASS: int REASON_OBJECTS_ARE_IMMUTABLE: int REASON_INTERNAL_ERROR: int REASON_PARSE_CONVERSION_ERROR: int REASON_MULTI_PROPERTY_MISMATCH: int messages: String ,getReasonMessage{ Params : int Returns : String} ,,getReasonMessage ,,,,,,,
MapperXML,com.taursys.model,ModelInvocationTargetException,1,1,0,0,0,false,ModelPropertyAccessorException ,0 ,0 ,REASON_OFFSET: int REASON_INVOCATION_EXCEPTION: int messages: String ,getReasonMessage{ Params : int Returns : String} ,,getReasonMessage ,,,,,,,
MapperXML,com.taursys.model,ModelParseException,1,1,0,0,0,false,ModelException ,0 ,0 ,REASON_OFFSET: int REASON_PARSE_ERROR: int messages: String propertyName: String propertyDataType: String givenValue: String formatClass: String formatPattern: String ,getReasonMessage{ Params : int Returns : String} setDiagnosticsInfo{ Params :  Returns : void} getPropertyDataType{ Params :  Returns : String} getPropertyName{ Params :  Returns : String} getGivenValue{ Params :  Returns : String} getFormatClass{ Params :  Returns : String} getFormatPattern{ Params :  Returns : String} ,,getReasonMessage ,,,,String ,,String ,
MapperXML,com.taursys.model,ModelPropertyAccessorException,1,1,0,0,0,false,ModelException ,0 ,0 ,REASON_OFFSET: int REASON_TARGET_CLASS_IS_NULL: int REASON_PROPERTY_NAME_MISSING: int REASON_PROPERTY_NOT_FOUND: int REASON_NO_READ_METHOD_FOR_PROPERTY: int REASON_NO_WRITE_METHOD_FOR_PROPERTY: int REASON_INTROSPECTION_EXCEPTION: int REASON_ILLEGAL_ACCESS_EXCEPTION: int REASON_TARGET_IS_NULL: int REASON_ILLEGAL_ARGUMENT_EXCEPTION: int REASON_TARGET_AND_CLASS_ARE_NULL: int REASON_NULL_VALUE_FOR_PRIMATIVE: int messages: String friendlyMessages: String propertyName: String valueObjectClassName: String methodName: String givenValueObjectClassName: String propertyDataType: String givenValueDataType: String ,getReasonMessage{ Params : int Returns : String} setDiagnosticsInfo{ Params :  Returns : void} setPropertyDataType{ Params : int Returns : void} getPropertyDataType{ Params :  Returns : String} getPropertyName{ Params :  Returns : String} setValueObjectClassName{ Params : Class Returns : void} getValueObjectClassName{ Params :  Returns : String} setMethodName{ Params : Method Returns : void} getMethodName{ Params :  Returns : String} setGivenValueObjectClassName{ Params : Object Returns : void} getGivenValueObjectClassName{ Params :  Returns : String} setGivenValueDataType{ Params : Object Returns : void} getGivenValueDataType{ Params :  Returns : String} ,,getReasonMessage ,,,,,,,
MapperXML,com.taursys.model,NotInListException,1,1,0,0,0,false,SelectModelException ,0 ,0 ,REASON_OFFSET: int CURRENT_VALUE_NOT_IN_LIST: int GIVEN_VALUE_NOT_IN_LIST: int messages: String value: String ,getReasonMessage{ Params : int Returns : String} getValue{ Params :  Returns : String} ,,getReasonMessage ,,,,String ,,String ,
MapperXML,com.taursys.model,ObjectArrayValueHolder,1,1,0,0,0,false,AbstractValueHolder ,CollectionValueHolder ,0 ,array: Object position: int ,setVariantArray{ Params : Object[] Returns : void} getVariantArray{ Params :  Returns : Object[]} setArray{ Params : Object[] Returns : void} getArray{ Params :  Returns : Object[]} getPropertyValue{ Params : String Returns : Object} setPropertyValue{ Params : String,Object Returns : void} getJavaDataType{ Params : String Returns : int} hasNext{ Params :  Returns : boolean} next{ Params :  Returns : void} reset{ Params :  Returns : void} getObject{ Params :  Returns : Object} setObject{ Params : Object Returns : void} size{ Params :  Returns : int} isEmpty{ Params :  Returns : boolean} contains{ Params : Object Returns : boolean} iterator{ Params :  Returns : Iterator} toArray{ Params :  Returns : Object[]} toArray{ Params : Object[] Returns : Object[]} add{ Params : Object Returns : boolean} remove{ Params : Object Returns : boolean} containsAll{ Params : Collection Returns : boolean} addAll{ Params : Collection Returns : boolean} removeAll{ Params : Collection Returns : boolean} retainAll{ Params : Collection Returns : boolean} clear{ Params :  Returns : void} equals{ Params : Object Returns : boolean} stateChanged{ Params : ChangeEvent Returns : void} ,,,,,CollectionValueHolder ,int ,,int ,ContentChangeEvent ChangeEvent ChangeEvent UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException UnsupportedOperationException 
MapperXML,com.taursys.model,ObjectCollectionValueHolder,1,1,0,0,0,false,AbstractCollectionValueHolder ,0 ,0 ,,,,,,,,,,,ObjectValueHolder ObjectValueHolder ArrayList ObjectValueHolder 
MapperXML,com.taursys.model,ObjectListValueHolder,1,1,0,0,0,false,AbstractListValueHolder ,0 ,0 ,,,,,,,,,,,ObjectValueHolder ObjectValueHolder ArrayList ObjectValueHolder ObjectValueHolder ArrayList 
MapperXML,com.taursys.model,ObjectValueHolder,1,1,0,0,0,false,AbstractValueHolder ,ChangeListener ,0 ,obj: Object parentValueHolder: ValueHolder parentPropertyName: String ,getObject{ Params :  Returns : Object} setObject{ Params : Object Returns : void} setObject{ Params : Object,ChangeEvent Returns : void} getJavaDataType{ Params : String Returns : int} getPropertyValue{ Params : String Returns : Object} setPropertyValue{ Params : String,Object Returns : void} setPropertyValues{ Params : String,Object,Object Returns : void} setPropertyValues{ Params : String[],Object[],Object Returns : void} setParentValueHolder{ Params : ValueHolder Returns : void} getParentValueHolder{ Params :  Returns : ValueHolder} setParentPropertyName{ Params : String Returns : void} getParentPropertyName{ Params :  Returns : String} stateChanged{ Params : ChangeEvent Returns : void} getPropertyValue{ Params : String,Object Returns : Object} getPropertyValues{ Params : String[],Object Returns : Object[]} addChangeListener{ Params : ChangeListener Returns : void} fireContentValueChanged{ Params :  Returns : void} ,,,,,ChangeListener ,String ,,String ,ContentChangeEvent ContentChangeEvent 
MapperXML,com.taursys.model,PropertyAccessor,1,1,0,0,0,false,0 ,0 ,0 ,propertyName: String javaDataType: int writeMethod: java.lang.reflect.Method readMethods: java.lang.reflect.Method valueObjectClass: Class primative: boolean ,setAccessorMethods{ Params :  Returns : void} getProperty{ Params : Class,String Returns : PropertyDescriptor} getPropertyValue{ Params : Object Returns : Object} setPropertyValue{ Params : Object,Object Returns : void} invokeReadMethod{ Params : int,Object Returns : Object} invokeWriteMethod{ Params : Object,Object Returns : void} getJavaDateType{ Params :  Returns : int} getPropertyName{ Params :  Returns : String} getReadMethods{ Params :  Returns : java.lang.reflect.Method[]} getWriteMethod{ Params :  Returns : java.lang.reflect.Method} getValueObjectClass{ Params :  Returns : Class} isPrimative{ Params :  Returns : boolean} ,,,,,,boolean ,,boolean ,ModelPropertyAccessorException ModelPropertyAccessorException StringTokenizer ModelPropertyAccessorException ModelPropertyAccessorException ModelPropertyAccessorException ModelInvocationTargetException ModelPropertyAccessorException ModelPropertyAccessorException ModelPropertyAccessorException ModelPropertyAccessorException ModelPropertyAccessorException ModelInvocationTargetException ModelPropertyAccessorException ModelPropertyAccessorException 
MapperXML,com.taursys.model,PropertyAdapter,1,1,0,0,0,false,0 ,0 ,0 ,propertyName: String javaDataType: int writeMethod: java.lang.reflect.Method readMethods: java.lang.reflect.Method ,setAccessorMethods{ Params : Class,String Returns : void} getProperty{ Params : Class,String Returns : PropertyDescriptor} getText{ Params : Object,Format Returns : String} setText{ Params : Object,String,Format Returns : void} getPropertyValue{ Params : Object Returns : Object} setPropertyValue{ Params : Object,Object Returns : void} getPropertyName{ Params :  Returns : String} getReadMethods{ Params :  Returns : java.lang.reflect.Method[]} getWriteMethod{ Params :  Returns : java.lang.reflect.Method} ,,,,,,java.lang.reflect.Method[] ,,java.lang.reflect.Method[] ,IntrospectionException IntrospectionException StringTokenizer IntrospectionException IntrospectionException IntrospectionException IntrospectionException IntrospectionException 
MapperXML,com.taursys.model,SelectModel,2,1,0,0,0,true,0 ,0 ,0 ,,getDisplayOptionList{ Params :  Returns : Collection} getSelectedItem{ Params :  Returns : Object} setSelectedItem{ Params : Object Returns : void} setList{ Params : com.taursys.model.CollectionValueHolder Returns : void} getList{ Params :  Returns : com.taursys.model.CollectionValueHolder} setDisplayPropertyName{ Params : String Returns : void} getDisplayPropertyName{ Params :  Returns : String} setListPropertyNames{ Params : String[] Returns : void} getListPropertyNames{ Params :  Returns : String[]} setPropertyNames{ Params : String[] Returns : void} getPropertyNames{ Params :  Returns : String[]} setNullAllowed{ Params : boolean Returns : void} isNullAllowed{ Params :  Returns : boolean} setNullDisplay{ Params : String Returns : void} getNullDisplay{ Params :  Returns : String} ,,,,,,,,,
MapperXML,com.taursys.model,SelectModelException,1,1,0,0,0,false,ModelException ,0 ,0 ,REASON_OFFSET: int REASON_HOLDER_LIST_MISMATCH: int messages: String displayPropertyName: String listPropertyNames: String propertyNames: String nullAllowed: boolean nullDisplay: String ,getReasonMessage{ Params : int Returns : String} setDiagnosticsInfo{ Params :  Returns : void} getDisplayPropertyName{ Params :  Returns : String} getListPropertyNames{ Params :  Returns : String[]} getPropertyNames{ Params :  Returns : String[]} isNullAllowed{ Params :  Returns : boolean} getNullDisplay{ Params :  Returns : String} ,,getReasonMessage ,,,,String ,,String ,
MapperXML,com.taursys.model,SelectModelOption,1,1,0,0,0,false,0 ,0 ,0 ,optionText: String selected: boolean ,getOptionText{ Params :  Returns : String} isSelected{ Params :  Returns : boolean} ,,,,,,boolean ,,boolean ,
MapperXML,com.taursys.model.test,BeverlyCrusher,1,1,0,0,0,false,com.taursys.model.test.TestValueObject ,0 ,0 ,,jbInit{ Params :  Returns : void} ,,,,,,,,,
MapperXML,com.taursys.model.test,DefaultCheckboxModelTest,1,1,0,0,0,false,TestCase ,0 ,0 ,model: DefaultCheckboxModel vo: TestValueObject holder: VOValueHolder ,setUp{ Params :  Returns : void} setUpStringYN{ Params :  Returns : void} setUpBoolean{ Params :  Returns : void} setUpVOboolean{ Params :  Returns : void} tearDown{ Params :  Returns : void} testInitialState{ Params :  Returns : void} testSetSelectedFalseIntialState{ Params :  Returns : void} testSetTextBlankIntialState{ Params :  Returns : void} testSetSelectedTrueIntialState{ Params :  Returns : void} testGetTextVOboolean_true{ Params :  Returns : void} testGetTextVOboolean_false{ Params :  Returns : void} testSetTextVOboolean_true{ Params :  Returns : void} testGetTextBoolean_true{ Params :  Returns : void} testGetTextBoolean_false{ Params :  Returns : void} testSetTextBoolean_true{ Params :  Returns : void} testGetTextStringYN_Null{ Params :  Returns : void} testGetTextStringYN_NN{ Params :  Returns : void} testGetTextStringYN_NY{ Params :  Returns : void} testGetTextStringYN_NX{ Params :  Returns : void} testSetTextStringYN_Y{ Params :  Returns : void} testSetTextStringYN_N{ Params :  Returns : void} testSetTextStringYN_Blank{ Params :  Returns : void} testSetTextStringYN_Null{ Params :  Returns : void} testSetTextStringYN_NX{ Params :  Returns : void} testSetSelectedStringYN_Y{ Params :  Returns : void} testIsSelectedStringYN_Y{ Params :  Returns : void} testIsSelectedStringYN_N{ Params :  Returns : void} testIsSelectedStringYN_Blank{ Params :  Returns : void} testIsSelectedStringYN_Null{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,,,,TestValueObject VOValueHolder DefaultCheckboxModel DefaultCheckboxModel DefaultCheckboxModel DefaultCheckboxModel DefaultCheckboxModel DefaultCheckboxModel DefaultCheckboxModel 
MapperXML,com.taursys.model.test,DefaultSelectModelTest,1,1,0,0,0,false,TestCase ,0 ,TestSelectModel ,address: TestAddressValueObject zipList: VOCollectionValueHolder holder: VOValueHolder model: TestSelectModel JUNEAU: TestAddressValueObject DOUGLAS: TestAddressValueObject AUKE_BAY: TestAddressValueObject KETCHIKAN: TestAddressValueObject ,isCurrentMatch{ Params :  Returns : boolean} isValueNull{ Params :  Returns : boolean} copyValues{ Params :  Returns : void} setNullValues{ Params :  Returns : void} setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testGetDisplayOptionListNullAllowedThirdSelected{ Params :  Returns : void} testGetDisplayOptionListNullAllowedNullSelected{ Params :  Returns : void} testGetDisplayOptionListNullNotAllowedThirdSelected{ Params :  Returns : void} testGetDisplayOptionListNullNotAllowedNullSelected{ Params :  Returns : void} testGetTextValid{ Params :  Returns : void} testGetTextNull{ Params :  Returns : void} testSetTextValid{ Params :  Returns : void} testSetTextInvalid{ Params :  Returns : void} testSetTextNullAllowedValueNull{ Params :  Returns : void} testSetTextNullNotAllowedValueNull{ Params :  Returns : void} testIsMatchTrue{ Params :  Returns : void} testIsMatchFalse{ Params :  Returns : void} testIsValueNullTrue{ Params :  Returns : void} testIsValueNullFalse{ Params :  Returns : void} testCopyValues{ Params :  Returns : void} testSetNullValues{ Params :  Returns : void} testObjectArrayListSetGetText{ Params :  Returns : void} testGetSelectedItem{ Params :  Returns : void} testSetSelectedItem{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,,,,TestAddressValueObject TestAddressValueObject TestAddressValueObject TestAddressValueObject TestAddressValueObject VOCollectionValueHolder VOValueHolder TestSelectModel ArrayList TestSelectModel ObjectArrayValueHolder TestSelectModel ObjectArrayValueHolder BigDecimal BigDecimal BigDecimal BigDecimal BigDecimal TestSelectModel ObjectArrayValueHolder BigDecimal BigDecimal BigDecimal BigDecimal BigDecimal BigDecimal 
MapperXML,com.taursys.model.test,TestSelectModel,3,1,0,0,0,false,TestCase ,0 ,TestSelectModel ,,isCurrentMatch{ Params :  Returns : boolean} isValueNull{ Params :  Returns : boolean} copyValues{ Params :  Returns : void} setNullValues{ Params :  Returns : void} setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testGetDisplayOptionListNullAllowedThirdSelected{ Params :  Returns : void} testGetDisplayOptionListNullAllowedNullSelected{ Params :  Returns : void} testGetDisplayOptionListNullNotAllowedThirdSelected{ Params :  Returns : void} testGetDisplayOptionListNullNotAllowedNullSelected{ Params :  Returns : void} testGetTextValid{ Params :  Returns : void} testGetTextNull{ Params :  Returns : void} testSetTextValid{ Params :  Returns : void} testSetTextInvalid{ Params :  Returns : void} testSetTextNullAllowedValueNull{ Params :  Returns : void} testSetTextNullNotAllowedValueNull{ Params :  Returns : void} testIsMatchTrue{ Params :  Returns : void} testIsMatchFalse{ Params :  Returns : void} testIsValueNullTrue{ Params :  Returns : void} testIsValueNullFalse{ Params :  Returns : void} testCopyValues{ Params :  Returns : void} testSetNullValues{ Params :  Returns : void} testObjectArrayListSetGetText{ Params :  Returns : void} testGetSelectedItem{ Params :  Returns : void} testSetSelectedItem{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,,,,
MapperXML,com.taursys.model.test,DefaultTextModelTest,1,1,0,0,0,false,TestCase ,0 ,0 ,vo: TestValueObject model: DefaultTextModel holder: VOValueHolder ,setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testGetTextStringNoFormat{ Params :  Returns : void} testGetTextDateNoFormat{ Params :  Returns : void} testGetTextBigDecimalNoFormat{ Params :  Returns : void} testGetTextIntNoFormat{ Params :  Returns : void} testGetTextIntegerNoFormat{ Params :  Returns : void} testGetTextNullIntegerNoFormat{ Params :  Returns : void} testGetTextNullStringNoFormat{ Params :  Returns : void} testGetTextBooleanNoFormat{ Params :  Returns : void} testGetTextNullValueObject{ Params :  Returns : void} testGetTextNullNestedValueObject{ Params :  Returns : void} testGetTextNestedValueObject{ Params :  Returns : void} testGetTextStringWithMessageFormat{ Params :  Returns : void} testGetTextDateWithFormat{ Params :  Returns : void} testGetTextBigDecimalWithFormat{ Params :  Returns : void} testGetTextIntWithChoiceFormat{ Params :  Returns : void} testSetTextStringNoFormat{ Params :  Returns : void} testSetTextDateNoFormat{ Params :  Returns : void} testSetTextBigDecimalNoFormat{ Params :  Returns : void} testSetTextNullIntNoFormat{ Params :  Returns : void} testSetTextNullIntegerNoFormat{ Params :  Returns : void} testSetTextBoolNoFormat{ Params :  Returns : void} testSetTextStringWithMessageFormat{ Params :  Returns : void} testSetTextDateWithSimpleDateFormat{ Params :  Returns : void} testSetTextBigDecimalWithFormat{ Params :  Returns : void} testSetTextIntWithChoiceFormat{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,VOValueHolder ,,VOValueHolder ,TestValueObject DefaultTextModel VOValueHolder SimpleDateFormat BigDecimal Integer TestAddressValueObject MessageFormat SimpleDateFormat SimpleDateFormat DecimalFormat BigDecimal ChoiceFormat Date BigDecimal MessageFormat SimpleDateFormat SimpleDateFormat DecimalFormat BigDecimal ChoiceFormat 
MapperXML,com.taursys.model.test,JeanLucPicard,1,1,0,0,0,false,com.taursys.model.test.TestValueObject ,0 ,0 ,,jbInit{ Params :  Returns : void} ,,,,,,,,,
MapperXML,com.taursys.model.test,ObjectArrayValueHolderTest,1,1,0,0,0,false,TestCase ,0 ,0 ,,setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testGetPropertyValue{ Params :  Returns : void} testHasNext{ Params :  Returns : void} testNext{ Params :  Returns : void} testReset{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,,,,ObjectArrayValueHolder ObjectArrayValueHolder 
MapperXML,com.taursys.model.test,PropertyAccessorTest,1,1,0,0,0,false,TestCase ,0 ,0 ,,setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testConstructorNullValueObjectClass{ Params :  Returns : void} testConstructorNullPropertyName{ Params :  Returns : void} testConstructorBlankPropertyName{ Params :  Returns : void} testConstructorInvalidPropertyName{ Params :  Returns : void} testGetPropertyValueString{ Params :  Returns : void} testGetPropertyValueNullValueObject{ Params :  Returns : void} testGetPropertyValueWrongVOClass{ Params :  Returns : void} testSetPropertyValueString{ Params :  Returns : void} testSetPropertyValueNullValueObject{ Params :  Returns : void} testSetPropertyValueWrongVOClass{ Params :  Returns : void} testSetPropertyValueWrongValueClass{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,,,,PropertyAccessor PropertyAccessor PropertyAccessor PropertyAccessor TestValueObject PropertyAccessor PropertyAccessor TestAddressValueObject Date PropertyAccessor TestValueObject PropertyAccessor PropertyAccessor TestAddressValueObject PropertyAccessor Date TestAddressValueObject PropertyAccessor 
MapperXML,com.taursys.model.test,TestAddressValueObject,1,1,0,0,0,false,0 ,0 ,0 ,address1: String address2: String city: String state: String zip: String createDate: java.util.Date ,getAddress1{ Params :  Returns : String} setAddress1{ Params : String Returns : void} setAddress2{ Params : String Returns : void} getAddress2{ Params :  Returns : String} setCity{ Params : String Returns : void} getCity{ Params :  Returns : String} setState{ Params : String Returns : void} getState{ Params :  Returns : String} setZip{ Params : String Returns : void} getZip{ Params :  Returns : String} setCreateDate{ Params : java.util.Date Returns : void} getCreateDate{ Params :  Returns : java.util.Date} ,,,,,,java.util.Date ,,java.util.Date ,
MapperXML,com.taursys.model.test,TestValueObject,1,1,0,0,0,false,0 ,0 ,0 ,fullName: String birthdate: java.util.Date dependents: int salary: java.math.BigDecimal active: boolean homeAddress: com.taursys.model.test.TestAddressValueObject createDate: java.util.Date supervisor: com.taursys.model.test.TestValueObject anInteger: Integer ,getFullName{ Params :  Returns : String} setFullName{ Params : String Returns : void} setBirthdate{ Params : java.util.Date Returns : void} getBirthdate{ Params :  Returns : java.util.Date} setDependents{ Params : int Returns : void} getDependents{ Params :  Returns : int} setSalary{ Params : java.math.BigDecimal Returns : void} getSalary{ Params :  Returns : java.math.BigDecimal} setActive{ Params : boolean Returns : void} isActive{ Params :  Returns : boolean} setHomeAddress{ Params : com.taursys.model.test.TestAddressValueObject Returns : void} getHomeAddress{ Params :  Returns : com.taursys.model.test.TestAddressValueObject} setCreateDate{ Params : java.util.Date Returns : void} getCreateDate{ Params :  Returns : java.util.Date} toString{ Params :  Returns : String} setSupervisor{ Params : com.taursys.model.test.TestValueObject Returns : void} getSupervisor{ Params :  Returns : com.taursys.model.test.TestValueObject} setAnInteger{ Params : Integer Returns : void} getAnInteger{ Params :  Returns : Integer} ,,,,,,Integer ,,Integer ,
MapperXML,com.taursys.model.test,VariantValueHolderTest,1,1,0,0,0,false,TestCase ,0 ,0 ,,setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testSetGetPropertyValueBigDecimal{ Params :  Returns : void} testSetGetPropertyValueBigDecimalNull{ Params :  Returns : void} testSetGetPropertyValueInt{ Params :  Returns : void} testSetGetPropertyValueIntNull{ Params :  Returns : void} testSetGetPropertyValueInteger{ Params :  Returns : void} testSetGetPropertyValueIntegerNull{ Params :  Returns : void} testSetGetPropertyValueNull{ Params :  Returns : void} testSetPropertyValueTypeMismatch{ Params :  Returns : void} testCreateInvalidDataType{ Params :  Returns : void} testSetGetPropertyValueString{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,,,,VariantValueHolder BigDecimal VariantValueHolder VariantValueHolder Integer VariantValueHolder VariantValueHolder Integer VariantValueHolder VariantValueHolder VariantValueHolder VariantValueHolder VariantValueHolder 
MapperXML,com.taursys.model.test,VOCollectionValueHolderTest,1,1,0,0,0,false,TestCase ,0 ,0 ,list: ArrayList vo1: TestValueObject vo2: TestValueObject holder: VOCollectionValueHolder ,setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testIterateList{ Params :  Returns : void} testInitialState{ Params :  Returns : void} testReset{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,,,,ArrayList TestValueObject TestValueObject VOCollectionValueHolder 
MapperXML,com.taursys.model.test,VOComparatorTest,1,1,0,0,0,false,TestCase ,0 ,0 ,holder: VOValueHolder comparator: VOComparator vo1: TestValueObject vo2: TestValueObject ,setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testCompareInvalidProperty{ Params :  Returns : void} testComparePropertiesNull{ Params :  Returns : void} testComparePropertiesEmpty{ Params :  Returns : void} testCompareHolderNull{ Params :  Returns : void} testCompareNullPropertyName{ Params :  Returns : void} testCompareFirstNull{ Params :  Returns : void} testCompareSecondNull{ Params :  Returns : void} testCompareBothNull{ Params :  Returns : void} testCompareSinglePropertyAsc{ Params :  Returns : void} testCompareSinglePropertyAscEqual{ Params :  Returns : void} testCompareSinglePropertyAscFirstNull{ Params :  Returns : void} testCompareSinglePropertyAscSecondNull{ Params :  Returns : void} testCompareSinglePropertyAscBothNull{ Params :  Returns : void} testCompareSinglePropertyDsc{ Params :  Returns : void} testCompareMultiplePropertiesAscFirstPropEqual{ Params :  Returns : void} testCompareMultiplePropertiesAscSecondPropEqual{ Params :  Returns : void} testCompareMultiplePropertiesMixedAllSpecified{ Params :  Returns : void} testCompareMultiplePropertiesMixedFirstSpecified{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,,,,VOValueHolder VOComparator BeverlyCrusher JeanLucPicard 
MapperXML,com.taursys.model.test,VOValueHolderTest,1,1,0,0,0,false,TestCase ,0 ,TestVOValueHolder ,holder: TestVOValueHolder vo: TestValueObject ,getPropertyAccessors{ Params :  Returns : Map} setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testGetPropertyValueMultiple{ Params :  Returns : void} testGetPropertyValueMultipleAccessOfSame{ Params :  Returns : void} testGetPropertyValueNullVO{ Params :  Returns : void} testGetPropertyValueBothNull{ Params :  Returns : void} testSetPropertyValue{ Params :  Returns : void} testGetJavaDataType{ Params :  Returns : void} testParentValueHolder{ Params :  Returns : void} testParentValueHolderMultiChange{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,TestValueObject ,,TestValueObject ,TestVOValueHolder TestValueObject TestAddressValueObject VOValueHolder TestAddressValueObject VOValueHolder TestAddressValueObject 
MapperXML,com.taursys.model.test,TestVOValueHolder,3,0,0,0,0,false,TestCase ,0 ,TestVOValueHolder ,,getPropertyAccessors{ Params :  Returns : Map} setUp{ Params :  Returns : void} tearDown{ Params :  Returns : void} testGetPropertyValueMultiple{ Params :  Returns : void} testGetPropertyValueMultipleAccessOfSame{ Params :  Returns : void} testGetPropertyValueNullVO{ Params :  Returns : void} testGetPropertyValueBothNull{ Params :  Returns : void} testSetPropertyValue{ Params :  Returns : void} testGetJavaDataType{ Params :  Returns : void} testParentValueHolder{ Params :  Returns : void} testParentValueHolderMultiChange{ Params :  Returns : void} main{ Params : String[] Returns : void} ,,main ,,,,,,,
MapperXML,com.taursys.model.test,WillRiker,1,1,0,0,0,false,com.taursys.model.test.TestValueObject ,0 ,0 ,,jbInit{ Params :  Returns : void} ,,,,,,,,,
MapperXML,com.taursys.model,TextModel,2,1,0,0,0,true,com.taursys.model.test.TestValueObject ,0 ,0 ,,getText{ Params :  Returns : String} setText{ Params : String Returns : void} getFormat{ Params :  Returns : Format} setFormat{ Params : Format Returns : void} getFormatPattern{ Params :  Returns : String} setFormatPattern{ Params : String Returns : void} setValueHolder{ Params : ValueHolder Returns : void} getValueHolder{ Params :  Returns : com.taursys.model.ValueHolder} setPropertyName{ Params : String Returns : void} getPropertyName{ Params :  Returns : String} removeChangeListener{ Params : ChangeListener Returns : void} addChangeListener{ Params : ChangeListener Returns : void} ,,,,,,,,,
MapperXML,com.taursys.model,UnknownStateValueException,1,1,0,0,0,false,com.taursys.model.ModelException ,0 ,0 ,REASON_OFFSET: int REASON_UNKNOWN_VALUE: int messages: String ,getReasonMessage{ Params : int Returns : String} ,,getReasonMessage ,,,,,,,
MapperXML,com.taursys.model,ValueHolder,2,1,0,0,0,true,com.taursys.model.ModelException ,0 ,0 ,,getPropertyValue{ Params : String Returns : Object} getPropertyValues{ Params : String[] Returns : Object[]} setPropertyValue{ Params : String,Object Returns : void} setPropertyValues{ Params : String[],Object[] Returns : void} getJavaDataType{ Params : String Returns : int} getAlias{ Params :  Returns : String} removeChangeListener{ Params : ChangeListener Returns : void} addChangeListener{ Params : ChangeListener Returns : void} ,,,,,,,,,
MapperXML,com.taursys.model,VariantValueHolder,1,1,0,0,0,false,ObjectValueHolder ,0 ,0 ,javaDataType: int ,setPropertyValue{ Params : String,Object Returns : void} getJavaDataType{ Params : String Returns : int} ,,,,,,int ,,int ,ClassCastException 
MapperXML,com.taursys.model,VOCollectionValueHolder,1,1,0,0,0,false,AbstractCollectionValueHolder ,0 ,0 ,,setValueObjectClass{ Params : Class Returns : void} getValueObjectClass{ Params :  Returns : Class} getValueObject{ Params :  Returns : Object} setValueObject{ Params : Object Returns : void} ,,,,,,,,,VOValueHolder VOValueHolder VOValueHolder ArrayList 
MapperXML,com.taursys.model,VOComparator,1,1,0,0,0,false,0 ,Comparator ,0 ,holder: VOValueHolder propertyNames: String ascendingOrders: boolean ordering: boolean ,compare{ Params : Object,Object Returns : int} nullTest{ Params : Object,Object Returns : int} setVOValueHolder{ Params : VOValueHolder Returns : void} getVOValueHolder{ Params :  Returns : VOValueHolder} setPropertyName{ Params : String Returns : void} getPropertyName{ Params :  Returns : String} setAscendingOrder{ Params : boolean Returns : void} isAscendingOrder{ Params :  Returns : boolean} isAscendingOrder{ Params : int Returns : boolean} setPropertyNames{ Params : String[] Returns : void} getPropertyNames{ Params :  Returns : String[]} setAscendingOrders{ Params : boolean[] Returns : void} getAscendingOrders{ Params :  Returns : boolean[]} ,,,,,Comparator ,boolean ,,boolean ,
MapperXML,com.taursys.model,VOListValueHolder,1,1,0,0,0,false,AbstractListValueHolder ,ListValueHolder ,0 ,,setValueObjectClass{ Params : Class Returns : void} getValueObjectClass{ Params :  Returns : Class} getValueObject{ Params :  Returns : Object} setValueObject{ Params : Object Returns : void} setComparator{ Params : Comparator Returns : void} ,,,,,ListValueHolder ,,,,VOValueHolder VOValueHolder ArrayList VOValueHolder 
